NAME	adipose.stem.cells	B.cells	CD4..T.cells	CD8..T.cells	chondrocytes	endothelial.cells	eosinophils	erythroblasts	fibroblasts	keratinocytes	macrophages	mesenchymal.stromal.cells	monocytes	myeloid.dendritic.cells	neutrophils	NK.cells	osteoblasts	pc.adipocytes	plasmacytoid.dendritic.cells	platelets	sc.adipocytes	smooth.muscle.cells
ABCB1	27.34479198	99.64258193	72.79224322	531.6929233	17.78220663	185.8381717	26.96961535	34.63117299	27.03326418	38.52434107	38.22757001	26.63273358	31.65543922	28.48288562	34.50659579	1416.492823	27.39720765	44.97987581	40.30675606	66.61334799	41.39838263	186.0401013
TCL1A	73.8388548	10706.70007	572.1602291	1838.769015	124.4652585	105.9725878	125.3714915	132.6631012	97.42714665	101.7544876	98.10495441	104.8639518	180.9257853	155.0807707	111.4534514	123.6916305	92.43885598	103.4353425	8647.423808	1051.863232	77.00775419	107.2816916
IDO1	71.71807292	149.3323158	145.1567522	122.2636496	76.61633026	84.65713842	4927.652952	151.9215975	77.54346122	95.26940178	125.3404346	111.9452881	159.3887292	4074.882709	435.8538336	108.6024218	73.88653384	349.6751149	233.9156448	132.1141521	305.7424655	89.14935216
CD247	63.05096696	160.7786667	4387.068722	1792.84827	57.22628579	81.74372481	86.9499821	158.6259786	68.98933526	96.84120169	106.1461394	78.72593732	164.6615085	242.6845881	172.8089395	10631.13619	80.34716821	209.3917143	168.4659619	227.8119811	166.0005205	80.15194651
KCNH2	59.50814442	183.8095145	156.8515342	255.9896438	109.7722156	79.90043085	609.7206664	6050.705775	69.9270847	110.8648537	92.91937502	86.22567696	110.1018282	166.0005205	182.6681663	94.26096606	102.0661992	107.0852492	79.07508619	144.5730567	93.16566164	94.41746384
PRKCQ	52.40250959	142.3609481	2884.120438	2967.776862	75.14063544	77.93951456	129.2684424	814.5650404	60.16158355	90.41571617	91.58469891	44.76009603	125.3988643	288.3091781	174.2863965	2741.631453	57.64455215	72.21036578	105.4119083	2272.749989	69.80526965	72.4154039
TPX2	269.4061208	54.58857345	55.50363795	79.81566896	357.1696871	2685.522732	49.95938765	5344.171499	551.96233	145.8696845	75.08481307	503.6717134	43.58873691	79.03047791	59.60441295	65.05746628	147.9467394	49.65955277	75.51043093	56.06216684	46.1631822	1867.718556
KCNAB1	128.3496737	55.05643604	61.86680904	43.62011815	91.75480475	393.3534291	172.2687635	25.18551281	62.24124834	47.48894608	78.83721508	57.25504837	59.41307193	49.93278604	50.84528131	83.08831217	111.2390871	1585.26151	128.9969655	43.72701014	1021.754487	76.18632119
IGFBP3	9696.712843	76.4395419	326.151186	284.7353705	16679.43772	9646.00937	450.8606081	90.13568263	7413.615334	5523.220136	77.54346122	15277.64829	100.301501	83.26476822	97.96681866	187.3027835	9341.874009	5081.847327	3988.90876	131.0677946	5956.802303	9153.347747
CYP4B1	21.91225209	17.73527751	17.18375387	18.81781751	21.26910636	26.70631105	19.322994	21.21294151	19.90454767	48.75295247	22.57911303	19.58149197	20.36955313	26.3794344	23.14666175	21.06265488	17.80251747	673.946697	26.92015852	26.24952398	807.2831418	19.7633763
SH2D1A	25.94583881	39.84185234	1097.827308	2582.169029	26.24375275	42.73341929	48.02755522	42.89244529	31.24167127	44.30050793	34.18797233	39.75699867	45.7683243	65.31238066	54.36605914	2719.879863	29.50950226	107.1610369	53.61061135	201.5567305	60.78052292	41.61554779
KCNJ15	302.9823143	28.40546631	32.7564041	22.61467865	117.9455313	21.06868507	29.07672724	35.56741071	207.2878342	475.4367451	28.98591253	201.8405017	267.5574703	34.5870997	3213.44763	27.30490982	107.5541249	143.7304528	38.58419715	102.6517763	150.3768269	22.54471084
RAB6B	73.33106982	48.04665506	36.66413482	53.75571634	87.07258355	85.49485877	46.89400529	1707.33084	76.48817487	50.62665705	62.133018	69.64707697	49.32106804	62.35194206	43.29666648	65.19937357	63.16297535	104.4073195	33.21278652	81.66493606	87.45132656	72.56071977
CST7	79.65703435	230.797476	833.4745421	6186.310757	83.94793327	117.1422131	206.8039655	126.7928331	93.73160797	88.12149879	290.7532484	71.82923034	207.4785978	1500.660828	1961.025276	13467.22429	93.48424055	203.870809	132.9086575	424.9890397	144.6278056	106.7277043
LILRB4	56.69007679	99.64258193	135.3266492	84.10307187	61.88944245	70.73541807	101.7351948	154.6165957	71.16014053	72.31237261	2507.572077	76.40021169	583.3731591	369.9335219	202.2887419	78.1496562	76.634909	81.2029982	2078.440623	94.89049593	105.7803948	97.63748322
GZMB	32.663169	54.93006142	1186.985935	2894.352566	35.60090864	28.98859446	24.92301331	27.57421796	30.26850468	41.74501826	58.56892645	30.78259172	117.2726171	129.3168128	32.39794969	15516.83769	22.40170572	244.8746142	18587.13886	629.5134552	230.313524	38.11196681
SEC14L5	63.57556017	74.02291505	56.12061083	98.24206322	69.37608057	62.41110616	77.10695194	86.15253672	68.00033956	68.1256485	63.43394787	50.37103954	65.64053386	76.4395419	84.18782499	82.02201352	55.3080751	71.45287402	81.95601629	2109.413343	89.06137341	58.76268192
TLR1	36.93189213	243.2263816	219.5491457	100.2649367	52.58017521	45.76635601	129.0000723	32.8525897	23.17085846	42.95989459	666.8240665	30.34935068	1142.60402	673.946697	2822.27156	384.7344333	40.96814418	98.90429848	424.7480459	151.7214273	96.56130527	34.11502323
TFR2	45.9796779	81.46900646	58.57188675	93.9105104	81.24452515	85.24279794	45.32194063	4152.773456	58.775624	69.5323021	57.54296062	55.98589459	58.98205262	178.4642589	35.3868862	148.270094	64.75432032	55.73897064	106.3670737	56.93772827	67.09791141	56.98080486
KCNK2	977.7893071	49.10840912	45.33253222	40.19329393	96.61684214	38.19435546	79.61762824	39.54897256	2479.733809	28.59607735	35.96779967	986.5911427	33.77303313	43.22938234	42.07998615	42.52821238	232.0959439	29.43725376	45.21270181	39.94549269	32.21567784	1652.524815
GPR18	20.46034083	2166.512801	322.6471539	1295.060737	16.3695222	17.81004448	24.56589507	23.9187102	17.3175066	18.37455682	29.99524686	16.33970844	79.47524845	624.9068387	34.05974611	858.4168725	19.91957428	49.49120686	195.1976916	1956.240098	23.67938534	18.10779653
KLRG1	91.10700865	282.3799536	906.3596889	4108.338827	110.2158548	188.9129085	257.5805196	304.6310957	94.22355524	72.81764787	135.2908282	84.61017947	173.1886006	191.9699676	158.319335	1881.616503	75.7428962	88.71679352	108.748859	128.4166025	94.53098077	85.15998941
MAB21L2	28.4249823	37.66928692	33.87572192	37.42423351	906.8887769	43.15722433	43.49684048	40.62359486	24.35071267	28.91629704	33.60514932	32.13216392	32.94621587	40.4726908	43.49621955	41.94291242	1377.763845	34.10742761	43.22938234	23.1658319	35.04256783	30.59651429
LILRA4	54.49817621	401.4087549	517.6224825	441.8985846	64.95994628	80.11751415	185.8205739	455.741344	64.64096648	73.49305112	137.1507784	71.51451413	130.4051496	319.0423511	245.7373299	112.8590106	111.8426427	85.017788	10240.9892	281.0869266	80.73534489	87.44213418
GZMH	43.47632362	86.75940887	570.6400091	5268.337631	53.24827168	57.79035531	59.78182693	86.58522507	76.19278582	53.44237219	85.46228046	52.60862622	142.9199934	90.56227359	156.1414336	10980.60827	66.90836695	355.3554238	260.916474	1207.688041	245.7511356	63.55421275
BCL11A	66.07479073	3866.90106	242.4919998	427.499065	113.9592565	65.4056692	70.6490408	1217.615654	107.7680203	345.001395	434.0366871	78.5387052	493.8099828	2093.968992	181.031452	69.00157895	140.7202407	70.09655053	7413.615334	366.6426117	57.57924814	97.6993553
MS4A1	41.01251649	13804.39113	699.2465916	2023.71799	34.21221074	38.35745261	122.2696671	94.39010981	27.03326418	43.32709163	47.57042769	28.06202937	190.6956493	34.41466679	106.5652756	59.38543627	35.1674543	53.48783011	33.48511775	603.8265097	44.82308651	28.57157465
LY9	20.46034083	484.7700852	350.7009692	1248.880386	34.60857725	30.33683592	35.28306412	116.6915427	24.07702182	39.7588832	121.3614263	27.62477257	44.47461172	62.53436697	46.55408211	125.5868167	26.41621586	23.74554485	425.4324376	50.33541087	23.53636527	34.59666106
TPD52L1	330.4189226	45.71479731	39.25960832	39.29973259	1544.480227	55.66752243	72.51470811	53.68758664	33.06952583	149.0206791	58.40252046	596.0586287	43.75582745	42.1638428	45.08190658	46.25775291	211.9364014	71.25340687	27.28743806	58.94141761	103.3563768	228.2204294
NCALD	26.92015852	63.1981594	70.88388023	116.0323753	32.53084122	37.79356537	208.5288048	142.6524525	50.33835871	1654.452865	50.20278676	28.89086466	63.59334334	71.25340687	119.2520614	68.48541888	27.9820671	46.34859877	302.244004	3396.896149	44.63938161	70.22015811
MYL4	109.3828795	121.5438159	105.4932511	118.6803385	131.1517398	149.3938019	386.802116	4736.020861	114.5815721	85.48737255	123.0041423	109.6160756	130.2260518	189.0712423	168.6034801	150.7639634	98.98077023	175.8967591	167.5050332	89.38633419	137.6997029	142.4478147
DEFB1	50.87681828	127.1970547	81.77233605	144.1186313	74.70523415	81.03586091	114.0746525	126.0093188	63.35268119	3243.689728	90.43281133	64.8704324	98.89722864	98.76684112	144.9892005	104.9149504	79.48879686	201.9513783	80.73534489	67.73167113	170.9937756	79.5229662
SERPINB4	80.73534489	126.7098336	90.723088	147.5585985	71.15853911	61.84116965	144.808743	117.9590468	46.19196163	3859.59119	83.51692983	90.69930307	93.14217502	46.1631822	116.1742118	96.45851984	71.20846574	47.76923336	104.1052981	228.9596574	47.88415102	56.70804057
SLC11A1	71.98986733	139.6695423	314.2132696	86.86605633	66.59774323	108.2243188	188.5161665	192.1483453	81.25935199	84.70868117	1195.60087	75.89957963	2177.673534	170.9937756	3113.799595	128.3400802	67.09791141	145.3988405	111.2390871	169.5645522	165.843811	92.89335792
RORA	242.9640106	37.97587904	1812.383507	1876.125578	60.72248771	85.13252782	15.35135746	21.75935719	89.829645	2894.786765	30.51354532	93.94229621	26.09712352	35.44059027	27.62049635	2339.917713	423.4911736	64.52156786	73.04226464	1363.925264	106.865143	45.72262817
RHD	39.06273833	40.14233257	33.21691495	33.36782141	32.03657343	33.84258912	52.43560561	2096.036863	36.2614607	37.70474946	37.31873508	30.67165934	44.68069596	33.5417825	46.48398937	53.82447289	31.45653313	30.03166097	51.30978718	521.9765834	31.52996341	32.85111649
SCN3A	17.59804403	1106.855645	20.27801776	21.2594573	17.53502575	13.7071597	18.87561046	17.23367631	15.64494451	15.13508733	14.11134538	13.9496805	16.21281684	16.1011651	16.28974671	17.75975482	16.69424565	47.07666241	20.90070472	59.21839284	34.18797233	598.2627711
GATA1	69.43272819	102.3526042	69.01391685	101.0686418	101.6887181	108.3122939	507.6541369	2956.761569	99.38526042	83.36721968	92.32342065	82.06740896	87.99196746	113.1521282	126.5107639	90.52504846	86.41020888	51.48646837	104.5591527	135.5895478	58.60098277	138.9142731
P2RX5	97.42714665	8394.455569	622.0593856	1050.238036	101.3464052	252.6471896	571.578324	181.0357153	92.97625778	78.79108928	164.71444	88.17935355	291.4950169	437.2476494	205.0079307	295.7325425	87.6184684	107.1610369	211.7011999	1140.066609	62.94055323	195.6586383
LOC254896	60.64682557	70.26775538	90.35369392	70.39271951	53.83933619	210.4095515	299.2107612	97.73259141	77.72553448	42.65690034	94.66898237	75.90846454	144.8149642	49.2708034	2283.883442	39.8178151	55.97462295	41.25049554	61.88029553	106.9092571	55.47293609	104.6842078
FN1	16872.4692	63.91328182	50.99940445	66.54483011	14872.82405	19094.93311	85.53760965	201.1411692	15756.02709	195.8453636	2310.793152	18094.9936	78.05650693	49.24289521	81.11124088	49.99746011	18587.13886	1686.556789	51.30978718	89.5676032	1384.616541	19094.93311
KLF1	32.40731398	31.37549408	24.39000842	33.15089172	38.97002202	43.10382207	28.03956864	6944.663185	49.87494406	34.81764305	63.35268119	35.62091456	46.32427081	89.71252705	39.19014311	37.38933538	32.5257959	27.96419967	30.21184835	46.24849676	29.97759378	54.75868186
INHBA	376.7904861	62.90181639	46.86616138	86.41020888	521.858966	142.245182	56.5469935	59.71840594	81.04205054	1171.424952	169.5637698	1677.651042	54.79706207	60.47425291	80.88950792	51.95288785	4315.944344	98.44643723	54.32225121	61.61500723	106.7284004	4038.651866
AKAP12	1569.855045	66.18940348	83.88959245	77.49466757	2562.455338	5832.049188	67.48488609	103.7497577	1466.47917	179.6461275	48.5707318	2599.32212	61.85219213	45.18513469	66.14216677	58.8661576	1486.425935	1848.338261	30.24980727	66.22936151	1411.002534	2709.766559
BIRC3	60.3782979	4603.986713	1672.907569	1423.254329	158.3841333	72.69915378	235.4978091	128.2925245	65.66854527	1071.733086	373.5905106	50.53502637	470.2889065	467.0072204	101.7197177	173.9638139	128.1408766	76.96420787	144.1186313	1502.114592	74.5284859	81.91894841
CCL23	26.49859569	45.6099715	25.60871803	48.19051667	27.09252842	84.93007205	1079.225589	49.52128329	24.21552326	27.02917061	97.90263111	27.44797845	41.75407193	39.41759536	60.93261109	31.77700326	29.54700044	66.87307888	40.4726908	32.81469478	54.10726996	28.48587725
FLT3LG	96.23312253	184.1606358	1034.415036	1394.364911	69.86866339	42.55874268	44.2207389	131.1517398	156.4497749	45.28250967	62.70724282	95.35585687	122.492857	69.19027252	103.188557	253.9167699	117.5607371	39.08521683	65.15679872	104.4808034	52.93905699	91.10081616
LST1	99.45431705	525.0072868	3304.248805	375.696973	137.7234103	133.073872	8346.745371	199.7113444	97.29375619	88.21554017	1962.582322	122.3859505	6432.359831	5187.229716	6026.838014	260.1297412	117.5607371	254.2056076	577.4994178	234.7970801	287.9639513	144.2379697
TTC39A	29.74368799	43.74691044	38.16957888	42.70247734	47.34328286	48.44456581	56.46697833	81.06856051	43.72513564	519.2914953	45.95403495	34.94338806	39.86424818	24.83449021	56.0324587	36.06526323	59.82757687	71.33332505	1815.853263	41.73705906	104.3368388	39.06305981
LILRA1	23.48786805	55.11842553	134.0021116	33.62571937	24.48099121	25.85882371	282.5995381	35.32509536	26.68739682	31.68482849	62.56769674	31.1073941	1224.54884	464.7870153	811.8430559	39.71842987	24.73195237	39.11136425	102.563332	149.9674401	36.79841166	27.80248302
KLRC4	10.79695365	10.29016642	11.35057333	952.2571827	11.45431538	10.91222399	10.20516752	11.1610639	11.18598581	11.88897165	10.83328969	11.41745281	11.82670266	13.97004246	13.30974863	633.8848714	10.41810582	11.40037203	11.52060584	11.8723021	10.94165932	10.97818558
ADGRE3	25.69221733	49.21782812	82.74725237	50.5192644	23.15320449	25.75199701	3074.639432	51.35373449	24.66400966	26.32548872	55.4046055	26.48219936	272.0624556	56.23650556	2207.106974	39.02468856	23.30041617	30.79529117	35.82001297	45.90034204	29.47424224	31.990112
CDC14A	33.06952583	259.702909	1201.790577	434.6293034	36.95935327	42.40891258	549.6830127	83.75257179	34.33072475	30.1588142	39.86606536	30.59935997	98.66502345	169.8632454	190.8204657	411.6860915	22.10249622	26.18742447	499.998137	50.46063221	29.78006692	32.68700057
IL5RA	52.6108666	85.8463376	81.26171781	99.05628056	91.69988622	82.17219303	4810.304423	93.78394777	64.75432032	71.72859213	68.62889747	53.48652778	80.15318787	72.25683847	410.2845822	73.72084202	76.09823278	52.81715146	64.78816578	57.40103982	50.87681828	69.36707496
EPB42	39.86606536	68.75112467	46.41333561	88.88795869	51.45239492	78.33528928	63.03737063	9345.462014	41.90438906	43.22620074	53.51956893	45.64710719	49.59780584	45.4552835	77.03009609	48.02927811	49.24289521	80.53976787	37.77829011	137.2022407	85.23353288	50.8585846
EPHB1	68.00033956	139.5615599	110.4358216	94.33779661	84.69810534	59.30081427	130.9870859	122.1925899	58.12181004	68.75194309	82.42639018	68.29433487	84.14069788	60.67933283	415.90708	71.11278802	65.00508341	52.12941036	3314.50336	119.4030131	54.83291179	88.50199031
FPR2	19.67131007	51.19815958	67.91829289	40.9189618	15.55364215	23.03686207	101.435941	30.72832487	21.24050998	20.96469377	44.89956305	24.86643596	462.4584768	21.02764279	3604.424008	34.24004288	20.81925444	55.5441439	18.37976492	39.11514807	45.21270181	23.08344413
CALCRL	52.06831512	35.56741071	29.20071191	40.5903062	34.30707883	1045.922842	44.49248345	42.8658088	36.55482652	30.89164921	53.61061135	30.05495956	55.85812002	58.36828127	40.85415412	39.20989538	44.04884738	48.26947338	49.46671158	34.76692751	49.16106372	53.61486153
WISP3	17.61437646	22.66477389	20.05609026	24.49684572	1156.881427	15.34460742	19.74526129	22.7901199	16.28975345	54.27466168	18.83372606	224.5061797	18.85867343	17.91625364	18.69269062	17.92530264	428.8463136	17.28280795	16.27327306	21.82954201	18.33220083	16.7775766
APOBEC3A	22.76489658	24.42968435	200.2811694	38.03957512	30.31206663	26.81355192	674.1215481	106.0392458	25.4710816	7319.268751	97.61838028	27.13623542	3200.088324	48.85226799	4168.244864	30.53946311	29.99524686	125.1426599	32.62310673	620.2367534	62.39148236	26.72778776
FCGR2B	30.45400749	2278.072297	91.08761682	80.53976787	23.50015469	19.57060401	249.0509103	112.106078	15.95797294	41.36015165	1952.599209	24.92493598	326.0118011	1295.060737	1032.61786	68.57322515	35.37827543	242.4027299	23.97820751	100.0633889	263.0098628	27.09406739
TRBC1	68.98933526	2349.679062	16314.24815	14097.01058	89.2012059	498.2196098	113.9217713	281.4057614	79.54555495	128.7958816	167.82558	87.69820067	388.6659133	317.2770011	405.3964715	9084.997207	75.41397792	484.0513131	139.9079415	1423.591616	288.3091781	415.2274125
LEF1	31.20168421	45.35887789	1609.079694	1750.039393	41.7559247	28.33728706	34.92682229	42.44304811	32.58426393	29.40075446	32.83552337	31.2753974	40.68401903	30.51354532	42.35837967	81.9681414	33.60514932	24.93398299	36.99824321	28.54930418	25.79306995	26.18150786
GYG2	106.5132729	96.10431601	92.36450056	93.78988627	64.02778103	57.71303015	264.9264738	90.06677735	84.69065124	48.792339	62.90181639	109.4811082	70.20226912	67.40095115	74.46065412	90.37004369	128.8918982	2858.313339	56.95707609	54.25592197	2754.029713	84.58097869
TARP	33.79228708	86.86605633	1091.27067	5647.43411	27.25661032	37.41618691	172.1483712	75.58666869	42.38081315	43.58829653	62.16915416	41.01803234	132.2376891	118.2008604	140.2302208	4066.665371	34.41466679	88.66086578	47.88415102	769.8965601	68.9104821	40.12013699
RGPD5	21.2594573	28.11427708	117.6440965	22.56275905	22.16763526	16.86111304	771.90435	24.55818495	18.84968488	31.53755032	25.52566249	17.00883175	27.76190883	17.33382005	26.41318425	34.68437234	17.53260987	18.83372606	27.89205748	24.69661775	20.09444869	19.95741183
ITK	33.23214893	66.07479073	8178.397395	9118.20533	40.72153142	42.08668473	41.86913044	180.3883123	33.12930737	62.09728952	62.86715782	35.58861127	90.26338398	112.724647	150.8329926	4881.362368	28.7646235	69.03048992	80.49070677	1515.241822	55.3080751	32.22249911
KIR3DS1	58.63894254	76.7783226	53.06921967	121.5438159	63.10518822	84.47095523	48.79762875	93.23903214	77.14687769	51.16671182	66.78889187	66.64856754	73.70527627	64.33646744	85.93764903	1494.109967	55.17839686	46.24558184	56.52308377	70.85788504	53.69918615	78.98803119
IGHG3	64.22155655	4835.080915	446.0911053	1009.41504	80.44290948	87.11875612	96.28224907	324.3629011	66.50342032	74.43761805	113.3075283	81.91858105	245.3831767	175.8967591	187.542404	119.4184645	113.1521282	1918.518793	2235.759965	178.7283432	693.4098621	100.8816956
CCRL2	53.9408029	80.78852326	55.47853287	74.02291505	53.40380652	214.1611554	46.33493093	597.6927101	69.14993983	52.420155	3006.847722	63.27295267	362.4078056	121.1648412	98.98607367	64.76967913	65.35021767	732.5518391	65.11390366	156.5902698	537.744463	76.46870057
DPP4	873.398683	32.19624222	523.6612874	291.1475435	175.4124294	126.8613645	24.15726825	48.89388494	2343.0473	30.75293624	40.25971348	263.0172942	32.43712736	316.8847372	36.00805058	45.31827022	154.5199465	81.25935199	576.4854593	50.1509351	101.6578983	543.6184929
KIR2DS2	28.48288562	39.77195419	46.90024408	142.7351786	27.58198401	33.02389868	54.36196141	71.65324239	25.72535518	24.44101126	40.73005389	24.5722203	43.13744778	24.33518085	60.16202504	1572.386413	38.56339795	27.21181827	40.3571645	71.22697605	28.22322251	32.34373194
ALAS2	55.47293609	98.5685315	77.90654221	104.8415463	64.74810942	83.41941779	118.0741296	11357.54778	65.9885295	73.41628809	82.32462795	74.92871142	100.6671907	70.85894997	159.1149677	89.41859585	72.34280291	223.5390043	86.92577054	124.0347447	187.8781463	76.30440366
SH3GL3	23.31657459	145.7952456	670.8077317	170.0260296	21.03390422	26.73456568	2472.627719	29.58104024	21.19099678	21.11124279	27.19442554	18.96602356	46.51768421	25.19361394	42.06143297	339.172018	23.45278897	17.3865307	68.87189436	20.31260444	18.75072771	27.9408438
HOPX	30.7040845	627.3209789	874.7711541	3258.760249	215.5652197	113.652413	47.91274478	79.30732061	37.18728807	5567.647216	113.3989165	35.57505306	122.5989184	96.10431601	131.6155785	10186.01514	54.25954674	277.3518688	55.94266376	620.734282	197.7786593	61.48953234
IGH	56.75909144	2507.572077	133.059335	210.0829571	67.44846421	111.1030438	78.79035936	79.41187717	79.91737145	68.52657392	84.58035865	67.09237692	110.6026389	75.78757338	126.7404156	101.2094894	66.67088206	60.84781086	163.6482911	78.86697112	60.78052292	96.28036037
SKAP2	38.56339795	1086.602218	76.6098928	82.12168206	51.23603526	68.41736288	53.94087169	80.19476228	57.31077137	48.66311173	59.23436323	73.63674835	86.29326794	58.84020297	60.59516841	53.24242552	50.48868128	48.37856564	110.7573225	74.25173055	45.6099715	73.95919594
IGKC	70.55823392	3151.876459	250.6995736	719.216482	80.99549472	91.68679969	191.7260015	149.0942615	86.00845537	77.74510291	91.63802461	72.84249408	185.280002	99.45431705	145.6628661	126.051377	74.662474	77.24304762	241.2640705	115.3948885	68.9104821	89.55311841
IGK	47.82844861	1741.559607	110.712673	209.3917143	49.9564203	80.53814285	106.4360111	123.241194	64.37424411	60.87829314	75.03244349	65.22120841	110.3697668	125.241526	123.6465839	90.92650275	67.91899813	71.49737245	114.6601039	90.73239235	83.79837506	88.29057447
PTGDS	263.0098628	302.244004	328.496144	363.2488472	207.8281229	337.9430638	412.4914588	202.1430447	370.3992958	119.3626793	459.3863507	463.961833	171.136008	186.6446876	204.075803	1534.593073	313.3245788	577.4994178	5484.293423	125.3067033	292.5914717	188.6231281
KIR3DL1	45.18513469	68.94730363	56.57648144	157.3134416	51.36132646	60.34921064	80.59868303	73.74902061	48.62788856	52.89391918	57.01883955	51.20948516	65.61602683	57.83372192	91.32767843	1901.475111	53.23684881	40.07349808	59.37030756	60.57315602	44.07399654	60.33430641
FCER1A	22.21030249	81.58228698	2566.086554	66.70865276	23.04233512	25.77581671	453.5470805	19.64144084	24.88365493	24.83759506	44.45523765	25.30702177	1421.830914	11066.57334	26.64712366	151.0007731	19.06641178	78.83721508	4159.943394	135.962952	74.89574555	20.12191761
EVI2B	154.3659964	6411.812805	6088.523673	4716.951331	28.7591939	65.3241131	6852.821434	32.25810546	102.2098875	42.02423859	3928.442744	71.66789206	7137.021648	5920.458458	8307.926071	2867.542044	36.55482652	720.6008057	4040.025113	3384.827027	251.5343132	27.52651535
IL23A	40.7740283	3881.173052	14333.2718	14862.15247	53.4508615	752.1171212	31.70378482	232.1830121	41.05977763	102.5085842	92.80610278	50.79581123	355.0233767	270.3658094	433.5155539	7288.048311	59.15708256	428.8463136	60.84781086	810.1494876	237.0978504	599.6086248
CXCR4	74.2128936	9223.515394	6611.919385	7166.265695	83.44463851	1348.340685	15516.83769	362.6576038	50.99591152	122.2723085	2913.643929	57.85401225	2613.736404	1763.204939	6496.667828	5679.085821	65.46931801	816.4954553	3838.37888	298.3101466	473.6404548	71.34065037
IGFBP5	3370.738304	34.95375944	29.54582317	38.45088284	573.5020924	201.3526116	35.05043278	37.15661808	108.8968909	173.2726272	34.20726737	1981.627671	34.99585182	39.08521683	37.10047198	38.59629918	5776.909149	5391.487622	30.51354532	30.17516935	3482.250169	7475.775516
